sku,name,price,quantity,description
663,AKINETON 2MG C/80CP,50.98,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
29307,AKINETON RET 4MG C/30 CPS,32.1,4,ABBOTT LABORATORIOS
5332,ALBEL 400MG C/1CP GEOLAB,6.8,4,GEOLAB
3742,ALBEL 40MG/ML 10ML GEOLAB,7.6,4,GEOLAB
25747,ALBENDAZOL 400MG C/1 CP,6.0,4,GEOLAB
7574,ALBENDAZOL 400MG C/1CP PRATI   ,2.85,4,PRATI DONADUZZI
21433,ALBENDAZOL 400MG C/3CP PRATI,7.95,4,PRATI DONADUZZI
8745,ALBENDAZOL 40MG/ML 10ML TEUTO,6.0,4,TEUTO
29489,ALBENDAZOL 40MG/ML FRS 10 ML,10.69,4,GEOLAB
31213,ALBOCRESIL GEL C/APL 50 GR,39.57,0,TAKEDA PHARMA
26731,ALCACHOFRA ALCAGEST 350MG C/45 CPS,23.85,4,AIRELA 
33074,ALCACHOFRA HERBAR 400MG C 20COMP,38.0,0,HERBARIUM
32690,"ALCOOL 46,2% BACTERICIDA TRADICIONAL 1 LITRO - QOT",12.5,0,SOTON FARMA LTDA  ME
24373,ALCOOL 70% FARMAX 50 ML,3.12,4,FARMAX
2655,ALCOOL ABSOLUTO 99.3 INPM 50ML,5.6,4,DIVERSAS
33938,ALCOOL CEREAIS 50ML ANTARES,5.0,0,DIVERSAS
32267,ALCOOL GEL GELALCOOL CRISTAL 470G,9.5,0,DIVERSAS
33036,ALCOOL GEL LINEX 70 INPM DESINFETANTE USO GERAL 12,8.5,0,DIVERSAS
31917,ALCOOL LINEX 46°INPM LIQ 1LT 1L,7.0,0,DIVERSAS
32268,ALCOOL LIQ LINEX 46 INPM 500ML,4.25,0,DIVERSAS
32604,ALCOOL LIQ LINEX 500ML 46%,4.5,0,DIVERSAS
32836,ALCOOL LIQUIDO IMPS 70 TUPI 1L - UN,9.75,0,DIVERSAS
26155,ALCOOL RIALCOOL 70% 50ML ,5.51,4,RIOQUIMICA
29281,"ALEKTOS 2,5MG/ML PED ORAL 120ML",90.71,4,TAKEDA PHARMA
33634,ALENDRONATO SOD 70MG C/4 CPS,38.2,0,EUROFARMA
20341,ALENDRONATO SOD 70MG C/4CP GERMED,7.95,4,GERMED
18535,ALENDRONATO SOD 70MG C/4CP TEUTO,7.0,4,TEUTO
19985,ALENDRONATO SOD 70MG C/4CPS DELTA,3.4,4,DELTA
6646,ALENIA 12/400MCG C/60CPS REFIL,159.89,4,DIVERSAS
6670,ALENIA 400MCG C/60 CP+INALADOR,201.78,4,BIOSINTETICA
6023,ALENIA 6/200MCG C/60CPS REFIL,118.83,4,BIOSINTETICA
19876,ALENIA 6/200MG C/ 60CPS C/ BOMBA,136.54,4,SERVIMED COMERCIAL LTDA
33669,ALFA-ARBUTIN,63.8,0,PRINCIPIA
5342,ALG ACET+ENAN ESTRADIOL 1ML LEGRAND,15.91,4,LEGRAND
32044,ALG COTTON LINE DISCO FACIAL DIA A DIA 3,8.5,0,DIVERSAS
4548,ALGINAC 1MG C/15CP,37.63,4,DIVERSAS
6738,ALGINAC RETARD C/10CP,74.11,4,MERCK
2634,ALGODAO 500G CREMER,42.45,49,DIVERSAS
1803,ALGODAO APOLO 25G,2.6,49,DIVERSAS
26363,ALGODAO APOLO 50 GR ,3.5,49,APOLO
9595,ALGODAO APOLO BOLA 100G,9.23,49,APOLO
33037,ALGODAO APOLO BOLA 100G..1UN,8.5,0,APOLO
3185,ALGODAO APOLO QUADRADO 50G,6.5,49,DIVERSAS
25632,ALGODAO BOLA NATHY 50G,4.1,49,SANTA CLARA
24839,ALGODAO BOLA NATY,3.09,49,DIVERSAS
28670,ALGODAO DISCO TOPZ C/50 UN,11.53,49,CREMER
8170,ALGODAO FACIAL APOLO DISCO 35G,5.0,49,APOLO
27707,ALGODAO HIDROFILO DENGO 25 GR ,2.55,49,DIVERSAS
33576,ALGODAO NATHY 250G,13.62,0,DIVERSAS
30428,ALGODAO POLYFARMA  QUADRADO 150UN,15.44,49,DIVERSAS
33128,ALGODAO POLYFARMA 250UN QUADRADINHO,19.45,0,POLO COM
29290,ALGODAO POLYFARMA BOLA 50 GR,4.5,49,DIVERSAS
30008,ALGODAO ROLO TOPZ 500G ,34.26,49,TOPZ
31266,ALGODAO TOPZ 050G BOLAS,6.2,0,TOPZ
24047,ALGODÃO APOLO BOLA 50GR,4.5,49,APOLO
25807,ALGOODAO ROLO HIDROFOLIO 250G,19.4,49,TOP BEAUTY
32650,ALGY GOTAS 100MG/ML SUSP ORAL 20ML,10.5,0,DIVERSAS
4408,ALGY-FLANDERIL 600MG C/20CP,10.35,4,VITAPAN
31942,ALIC CUTICULA MERHEJE BASIC AZUL,10.8,0,MERHEJE
33853,ALICATE CUT.MERHEJE*PINK,12.0,0,DIVERSAS
33852,ALICATE CUTICULA BASIC MERHEJE LJ PEROLA 1X1,12.0,0,DIVERSAS
3897,ALICATE CUTICULA MERHEJE C/ PINCA,10.0,49,MERHEJE
2742,ALICATE CUTICULA MERHEJE INOX,20.0,49,DIVERSAS
6890,ALICATE CUTICULA MERHEJE TEENS,12.0,49,MUNDIAL
33851,ALICATE CUTICULA MERHEJE TOUCH AMARELO/VIOLETA,18.0,0,DIVERSAS
4244,ALICATE MUNDIAL INOX 522,26.55,49,MUNDIAL
5633,ALICATE MUNDIAL INOX 722,48.75,49,MUNDIAL
21839,ALICATE MUNDIAL+ LIXA 741,10.5,49,MUNDIAL
31944,ALICATE P/ CUTICULA MERHEJE BASIC  VERDE,10.0,0,MERHEJE
33850,ALICATE P/CUTIC MERHEJE TOUCH VIOL/LAR,18.0,0,DIVERSAS
28088,ALIMENTADOR INF PIMPOLHO SIL TAM UN ROSA,19.16,49,DIVERSAS
31490,ALIMENTADOR INFANTIL UN PIMPOLHO AZUL,20.49,0,PIMPOLHO 
31489,ALIMENTADOR INFANTIL UNI PIMPOLHO ROSA,20.49,0,PIMPOLHO 
22315,ALIS HAIRLIFE LISO E NATURAL 160G,16.6,4,EMBELEZE
27832,ALIS ORIGEM ERVAS 80 GR,12.0,4,DIVERSAS
25177,ALIS ORIGEM NOW FLORES 80 GR,12.0,4,NAZCA
29462,ALISAN SFERA  QUERAT MANT ABACATE 180 GR,15.99,4,DIVERSAS
2257,ALLEGRA 120MG C/10CPS,85.3,4,DIVERSAS
6955,ALLEGRA 180MG C/10CP,126.03,4,DIVERSAS
1276,ALLEGRA 60MG C/10CP,46.33,4,SANOFI AVENTIS
31178,ALLEGRA 6MG SUSP PED 150ML,91.05,0,SANOFI AVENTIS
568,ALLEGRA 6MG/ML SUSP  PED 60ML,39.08,4,DIVERSAS
2536,ALLEGRA D C/10,72.95,4,DIVERSAS
4205,ALLEGRA PED SUSP 60ML,39.08,4,SANOFI AVENTIS
23763,ALLESTRA 20 20MCG+75MCG C/21 CPS,33.81,4,DIVERSAS
32347,ALLOVITA 50MG/ML SOL CAPILAR,55.64,0,DIVERSAS
30352,ALMOFADA TERAP ASSENTO PNEUMATBC0320,189.77,49,MERCUR
2811,ALOPURINOL 100MG C/30CP PRATI,10.0,4,PRATI DONADUZZI
18033,ALOPURINOL 100MG C/30CP SANDOZ,13.56,4,SANDOZ
2861,ALOPURINOL 300MG C/30CP PRATI,18.0,4,PRATI DONADUZZI
5564,ALOPURINOL 300MG C/30CP SANDOZ,27.85,4,SANDOZ
30406,ALOXIDIL 50MG SOL SPRAY CAP 60ML SN,85.83,4,THERASKIN
33087,ALPINO CHOCOLATE BAG 195G NESTLE,38.05,0,NESTLE
24499,"ALPRAZOLAM 0,5 MG C/30 CPS",7.0,4,LEGRAND
7578,ALPRAZOLAM 0.25MG C/30CP EMS      ,8.5,4,EMS
25574,ALPRAZOLAM 1MG C/30 CPS,8.0,4,LEGRAND
19051,ALPRAZOLAM 1MG C/30CP NOVA QUIMICA,7.65,4,NOVA QUIMICA
9763,ALPRAZOLAM 2MG C/30CP GERMED,13.3,4,GERMED
20523,ALPRAZOLAM 2MG C/30CP LEGRAND,17.3,4,LEGRAND
29534,ALTA D 2000UI C/30 CPS SN,51.15,49,EUROFARMA
19788,ALTA D 50.000UI C/4CP,96.36,4,EUROFARMA
27690,ALUMINAX FR C/100 ML,14.5,4,NATULAB
30790,AMAKHA 521 VIP ROSE FEM - 15ML,37.45,4,DIVERSAS
30876,AMAKHA ELEGANCE L.BLUE - 15ML,37.45,4,DIVERSAS
30878,AMAKHA IMORTAL  MASC 15ML,37.45,4,DIVERSAS
6061,AMAMENTE SIL C/1,20.0,6,DIVERSAS
31148,"AMARGUINHO (BOLDO,CARQUEJA,HORTELA,CAMOMILA) 150ML",10.0,0,DIVERSAS
3593,AMBROXMEL AD 30MG/5ML 120ML,20.0,4,CIMED
3594,AMBROXMEL PED 15MG/5ML 120ML,20.0,4,CIMED
33707,AMILIA REPAIR LOC 60GR,93.15,0,THERASKIN
31713,AMILIA TALCO 80 GRS,142.81,0,DIVERSAS
29238,AMIODARONA 200MG C/30 CPS ,41.25,4,ZYDUS
20476,AMIORON 100MG C/30CP,33.2,4,GEOLAB
18369,AMIORON 200MG C/30CP,46.42,4,GEOLAB
22552,AMOLECEDOR CUTICULAS MURUMURU 100ML FARMAX,7.5,4,FARMAX
2724,AMONIA FARMAX 100ML,3.1,4,FARMAX
24065,"AMORA 2MG+0,03MG C/21CP",44.75,4,DIVERSAS
30156,AMORA BRANCA 500MG C/60 CAPSULAS UNI ERVAS,21.83,49,DIVERSAS
31531,AMORA COM ISOFLAVONA 500MG C/ 60 CAPS,40.36,0,NATURE
1908,AMORA MIURA BARNCA C/60CPS,29.93,49,SCHERING
6899,AMOX 250MG/5ML 150ML TEUTO,18.5,4,TEUTO
2781,AMOX 250MG/5ML 150ML UNIAO QUIMICA,15.0,4,UNIAO QUIMICA
3290,AMOX 250MG/5ML SUSP 150ML,35.1,4,NEO QUIMICA
3847,AMOX 400MG SUSP,35.65,4,DIVERSAS
4350,AMOX 500MG C/21CP TEUTO,12.0,4,TEUTO
6003,AMOX+CLAV 250MG+62.5 75ML,50.12,4,SANDOZ
5204,AMOX+CLAV 500+125MG C/12CP EMS,105.37,4,EMS
6772,AMOX+CLAV 875+125MG C/12CP,78.9,4,EMS
5476,AMOX+CLAV 875+125MG C/14CP GERMED,93.0,4,GERMED
31024,AMOX+CLAV POT 400+57MG PO SUS FR 70 ML,42.5,4,PRATI DONADUZZI
33893,AMOXICILINA +CLAV 20 CMP DELTA AMOXICILINA TRI-HID,272.94,0,DIVERSAS
27301,AMOXICILINA 250 MG/5ML 150 ML,35.85,4,BIOSINTETICA
24256,AMOXICILINA 500 MG/ML C/21 CPS,16.25,4,NEO QUIMICA
24677,AMOXICILINA 500MG C/21 CPS LEGRAND,15.22,4,LEGRAND
20803,AMOXICILINA 875MG C/14 CP ,56.5,4,EMS
26896,AMOXICILINA+CLAVUL 400+57 MG 70 ML,30.0,4,GERMED
22978,AMP PANTENE HIDRO CAUT 3UN 15ML,8.45,4,PANTENE
20776,AMP TRAT PANTENE BAMBU UN 15ML,8.0,4,KIMBERLY-CLARK
33948,AMPICILINA 500MG 10 CAP DURA-NQ ,19.63,0,NOVA QUIMICA
48,AMPLICTIL 25MG C/20CP,9.77,4,SANOFI AVENTIS
51,AMPLICTIL GTS 20ML,11.35,4,SANOFI AVENTIS
32599,AMPOLA HIDRAQUECE RECONSTRUCAO 20ML,18.5,0,DIVERSAS
30036,AMPOLA NATUHAIR TRAT BIOTINA 10ML,3.0,4,NATUHAIR
30038,AMPOLA NATUHAIR VITAMINA A+E+B5 ,3.0,4,NATUHAIR
20134,AMYTRIL 25MG C/30CP,49.09,4,SUPERA
24003,ANADOR 500MG C/4 CP,5.6,4,SANOFI AVENTIS
33738,ANAFRANIL 25MG C 20 COMP (C1),62.87,0,SANDOZ
21583,ANASOL BASE CLARA MULTIFUNCAO FPS60 60G,56.7,4,ANASOL
21166,ANASOL PROT SOLAR AN SPORT FPS 50  200ML,66.99,4,ANASOL
33205,ANASOL PROT SOLAR FACIAL FPS 75 ANTIOLEOSIDADE,50.0,0,ANASOL
31769,ANASOL PROT. SOLAR BASE CLARA FPS 75 - 40 G  ITEM ,66.93,0,ANASOL
8167,ANCORON 100MG C/30CP      ,29.72,4,LIBBS
31768,ANCORON 200MG 60CPR SN,81.69,0,LIBBS
4098,ANCORON 200MG C/30CP,54.0,4,LIBBS
32983,ANDADOR ARTICULADO 3 BARRAS - HIDROLIGHT,275.25,0,SOTON FARMA LTDA  ME
27270,ANDOLBA AERO 43 GR,41.29,4,MOMENTA
33926,ANDRACTIV C/30 CAPS GEL,223.69,0,BESINS
66,ANDRIODERMOL LIQ 50ML,44.25,4,UNIAO QUIMICA
26184,ANDROSTEN UNO 280MG C/15 CPS,205.4,4,HERBARIUM
3587,ANEIS PROTETORES,19.09,49,DIVERSAS
24976,ANEMIFER 40 MG C/50 CPS,15.35,4,PHARMASCIENCE
7298,ANEMIFER 50MG/ML XPE 100ML,13.95,4,PHARMASCIENCE
21510,ANLODIPINO 10MG C/30CP GERMED,8.5,4,GERMED
32733,ANLODIPINO 5MG 30CP NOVA QUIMICA,4.5,0,NOVA QUIMICA
3313,ANNITA 20MG SUSP 45ML,32.83,4,FQM
4584,ANNITA 500MG C/6CP,76.44,4,FQM
24616,ANSIODORON C/80 CPS,99.8,4,ALTHAIA
29871,ANSITEC 10MG C/60 CPS,215.76,4,LIBBS
24982,ANSITEC 5MG C/60 CPS ,120.26,4,LIBBS
33517,ANTHE HYDRAOX COM COR FP60 50G,154.0,0,DIVERSAS
33518,ANTHE XL PROT FPS30 200ML,155.25,0,DIVERSAS
20677,ANTHELIOS DERMOPED FPS60 120ML,188.55,4,LA ROCHE-POSAY
1862,ANTIMAIS SEPTICO SPRAY 50ML ,25.0,4,HERTZ
33010,ANTISSEP BUCAL PLAX 500ML ICE FUSION COLGATE,22.0,0,COLGATE
6199,ANTUX  AD XPE 120ML,45.0,4,SERVIMED COMERCIAL LTDA
26679,ANTUX GTS 20ML,60.82,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
7266,AP B BIC COMFORTO 2 PELE SENS C/2,4.65,49,DIVERSAS
32174,AP BARB BIC SOLEIL ROSA/ROXO C/2 UN,16.1,0,BIC
21862,AP BARB SOLEIL ROSA/ROXO OLEO COCO C/2UN,16.0,49,BIC
28336,AP BARBEAR BIC CONFORT 3 BLACK NIGHT,5.0,49,BIC
33779,AP BIC SOLEIL ESCAPE ROSA E MAGNOLIA 3X1,31.25,0,BIC
32478,AP DEP BIC SOLEIL ROSA,6.65,0,UPSIDE 
33188,AP DEP VENUS 3 OS SUAVE ORIGINAL,70.4,0,GILLETTE
30429,AP DEP VENUS 3 SIMPLY OS UN,9.0,49,DIVERSAS
33440,AP PREST 3 CHAMPIONS OS UN,6.55,0,DIVERSAS
27746,APAR BARB BIC COMF 3L PELE SENSIVEL C/1 UN,5.22,49,BIC
20668,APAR BARB BIC COMFORT ADVANCE 3 C/1,5.0,49,BIC
488,APAR BARB BIC COMFORT BLACK NIGHIT C/2,14.63,49,PROCTER E GAMBLE
4160,APAR BARB BIC CONFORT SENSITIVE UN,2.5,49,DIVERSAS
27747,APAR BARB BIC SOLEIL LAR/ROSA CAB MOV 2UN,13.95,49,BIC
3405,APAR BARB ICE MASC C/2,20.0,49,DIVERSAS
2535,APAR BARB SIMPLY VENUS C/2,21.8,49,GILLETTE
25828,APAR BARBA BIC ACQUA 3 AZUL 1UN,5.85,49,GILLETTE
24562,APAR BARBA BIC SENSITIV C/2 UN,14.2,49,BIC
27030,APAR BIC SENSITIVE SHAVER SM,3.5,49,BIC
22398,APAR GILLETTE MACH3 REGULAR GEL GRIP,27.0,49,GILLETTE
1608,APAR GILLETTE PREST 3 FEM C/2 UN,22.75,49,GILLETTE
26957,APAR GILLETTE ULTRAGRIP 3 C/2UN,6.95,49,GILLETTE
32180,APAR VENUS SPA 1UN,55.4,0,DIVERSAS
28790,APARADOR PELOS FEMININO ENOX,84.0,49,DIVERSAS
28788,APARADOR PELOS MASC ENOX,69.0,49,DIVERSAS
33778,APARELHO BIC SOLEIL ESCAPE LAVANDA 3X1,31.25,0,BIC
33284,APARELHO DEPILATORIO VENUS 3 TROPICAL PB 3UN,45.1,0,DIVERSAS
24350,APARELHO PRESSAO DE BRAÇO MULTILASER,149.85,49,MULTILASER INDUSTRIAL S.A
33945,APARELHO PRESSAO DIG AUT PUL C/SENSOR 3D,157.35,0,G-TECH
23514,APARELHO PRESSAO DIGITAL MULTIL,113.85,49,DIVERSAS
31370,APARELHO PRESSAO PULSO G-TECH,144.15,0,G-TECH
23687,APARELHO PREST GILLETTE C/1UN,7.1,49,GILLETTE
21026,APAXY 300MG C/20CP ,30.95,4,DIVERSAS
27970,APAXY 600 MG C/20 CPS,75.5,4,GEOLAB
5515,APETIVAN B+C XPE 240ML,20.0,4,PHARMASCIENCE
4965,APEVITIN BC XP 240ML,27.63,4,EMS
33633,"APIXABANA 2,5 MG C/60 CPS",116.1,0,GERMED
33050,APIXABANA 5MG C/60 COMP. GERMED,116.35,0,GERMED
28155,APOIO CABECA INF PIMPOLHO CINZA CHUMBO,79.15,49,DIVERSAS
2919,APRACUR C/6CP,12.3,4,HYPERMACAS
32895,APRESOLINA 25MG 20COMP RVST,10.54,0,DIVERSAS
32954,APRESOLINA 25MG 60COMP ,31.66,0,NOVARTIS
73,APRESOLINA 25MG C/20DRG,10.53,4,NOVARTIS
33022,APRESOLINA 50MG 20CP,14.1,0,NOVARTIS
32612,APRESOLINA 50MG 60COMP ,42.33,0,NOVARTIS
789,APROPINA 0.5 5ML,11.82,4,ALLERGAN
32912,APTAMIL PRO EXPERT SL 800G,205.95,0,DANONE
27661,APTAMIL PROFUTURA GOLD 1 LT 800 GR,119.0,49,DANONE
29395,APTANUTRI PROFUTURA 3 800 GR ,95.98,49,DANONE
4318,ARADOIS 25MG C/30CP,58.07,4,BIOLAB
2148,ARADOIS 25MG C/60CP,101.9,4,BIOLAB
2645,ARADOIS 50MG C/30CP,12.65,4,BIOLAB
8686,ARADOIS 50MG C/60CP,21.71,4,BIOLAB
31189,ARC CHOC TABL. BLOCK 38GR ,4.5,0,ARCOR
31435,ARC CHOC TABL. SPECIAL BRANCO 60G,8.5,0,DIVERSAS
31786,ARCOR BONOBON BEIJINHO 15G DISPLAY,1.5,0,ARCOR
33736,ARCOR CHOC.TABL. BLOCK 140GR,21.75,0,ARCOR
32419,ARCOR PIRULITO BIG BIG MAX MORAN. 600G,1.0,0,BIG
9528,ARCOXIA 60MG C/7CP,76.33,4,MSD
31471,ARCOXIA 90MG 5CPR ,61.24,0,SUPERA
7928,ARCOXIA 90MG C/7CP,85.74,4,MSD
30826,AREDS C 60 CAPS,171.25,49,DIVERSAS
32788,ARGILA BRANCA 250G - ULTRANATURAIS,12.75,0,NATUREMEL
30159,ARGILA BRANCA 250G ULTRANATURAIS,21.43,49,DIVERSAS
19072,ARGILA PRETA/VERM/VERDE ULTRANATURAIS,10.21,49,DIVERSAS
29249,ARGILA ROSA C/ COLAGENO 100 GR ,8.8,49,LABORIS
29389,ARGILA VERDE 250G  ULTRANATURAIS,12.0,49,NATURE
31000,ARIPIPRAZOL 10MG 30CP,75.0,4,GLOBO
33220,ARIPIPRAZOL 15MG  C/ 30 CPR,99.75,0,UNICHEM
33221,ARIPIPRAZOL 15MG C/30 CPRS ,132.25,0,GLOBO
29730,ARISTAB 1MG/ML SUSP OR 150ML ,218.73,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
23452,ARLIVRY 7MG/ML ,16.65,4,NATULAB
5499,ARLIVRY CEREJA/MEL 100ML,16.65,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
29563,ARMADILHA MATA INSETOS HC033 MULTILASER,72.75,49,MULTILASER INDUSTRIAL S.A
24420,ARNICA GEL EXTRA FORTE 200 G,10.8,4,DIVERSAS
29712,ARNICA GEL EXTRA FORTE 200G TEUTO,19.3,4,TEUTO
27318,ARPADOL 400 MG C/30 CPS,116.69,4,APSEN
30089,ARPADOL 400MG C/60 CPS,257.3,4,APSEN
33773,ARTAG 90MG 60CPR,362.6,0,DIVERSAS
26114,"ARTICO 1,5+1,2G C/30 SACHES LARANJA",259.3,4,EUROFARMA
1941,ARTRITEC 15MG C/10CP,6.5,4,PHARLAB
2273,ARTRITEC 7.5MG C/10CP,8.05,4,PHARLAB
33821,ARTROFLAN 150MG 60CPR,271.57,0,DIVERSAS
19735,ARTROGEN DUO 30SCH,251.3,49,SERVIMED COMERCIAL LTDA
31377,ARTROGEN PLUS D po schx30,261.56,0,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
7867,ARTROLIVE 4MG C/30SCH,141.29,4,BIOSINTETICA
3607,ARTROLIVE C/30CPS,122.75,4,SERVIMED COMERCIAL LTDA
7529,ARTROSIL 160 MG C/20,83.0,4,SERVIMED COMERCIAL LTDA
22948,AS-MED 500MG C/10CP,5.2,4,MEDQUIMICA
20728,ASEPXIA GEL SECATIVO 15G,30.9,4,GENOMMA
30379,"ASMOFEN 0,2MG/ML FRAMBOESA 120ML ",29.57,4,TEUTO
29194,ASPIRADOR NASAL LILLO  AZUL,31.5,49,LILLO
29195,ASPIRADOR NASAL LILLO  ROSA ,18.83,49,LILLO
535,ASPIRINA 500MG C/10CP,12.0,4,BAYER
5074,ASPIRINA C EFV 400MG+240MG LIMAO,10.0,4,BAYER
757,ASPIRINA PREVENT 100MG C/30CP,24.47,4,BAYER
30361,ASSENTO PLAST PARA CADEIRA DE BANHO ,54.66,49,MERCUR
33216,ASSERT 100MG C 30 COMP,217.33,0,MOMENTA
32422,ASSERT 25MG C 30 COMP ,73.67,0,MOMENTA
30336,ASSERT 50MG C/30 CPS ,108.69,4,MOMENTA
20116,ASTRO 1500 SUSP,82.66,4,EUROFARMA
1783,ASTRO 500MG C/5CP,43.41,4,EUROFARMA
30719,"ATAD CREMER CREPOM CYSNE 12CMX1,8M UN",4.7,49,CREMER
2704,ATADURA CREMER 15CM ,5.5,49,DIVERSAS
5453,ATADURA CREMER 20CM,4.7,49,CREMER
30908,"ATADURA CREP CYSNE 10CMX1,80M CREMER ",3.9,49,CREMER
33626,"ATADURA CREPE 12CM X 1,8M - SANCARE",2.9,0,DIVERSAS
31889,ATADURA CREPE SANFARMA 8 CM,2.25,0,SANFARMA
31894,"ATADURA CREPOM CYSNE 25CMX1,8M CRM",9.5,0,CREMER
33624,"ATADURA DE CREPE  8CMX1,8M  ",2.1,0,CREMER
31893,ATADURA SANFARMA GREPE,2.5,0,SANFARMA
31835,ATAK CLAV 875+125MG 20CPR ,99.84,0,MOMENTA
32625,ATAK CLAV 875/125MG 14 CPR,75.12,0,MOMENTA
32170,"ATENOL+CLORTA 50+12,5MG 30CPR ",16.17,0,SANDOZ
5093,ATENOLOL 25MG C/30CP SANDOZ,3.5,4,SANDOZ
18634,ATENOLOL 50MG C/ 30CPR TEUTO,16.95,4,TEUTO
2216,ATENOLOL 50MG C/30CP SANDOZ,6.25,4,SANDOZ
104,ATENSINA 0.150MG C/30CP,12.44,4,DIVERSAS
31096,ATENTAH 10MG C/30 CPS,33.15,4,APSEN
32735,ATENTAH 60MG 30CPS C1,193.2,0,DIVERSAS
21823,ATIV CACHOS S LINE  VINAGRE DE MACA 300ML,22.73,4,DIVERSAS
24102,ATIV CACHOS S LINE SOS BOMBA 300ML,23.33,4,DEVINTEX
23170,ATIV DE CACHOS S LINE 300ML,25.5,4,DIVERSAS
21321,ATIVADOR CACHOS S LINE 300ML,22.47,4,EMBELEZE
32394,ATIVADOR DE CACHOS 390 ML VERDE BRASIL,42.8,0,DIVERSAS
25783,ATIVADOR DE CACHOS S LINE SUPER OLEOS 300ML,26.95,4,DEVINTEX
3106,ATIVADOR DE CACHOS SALON LINE 300ML,25.5,4,EMBELEZE
22710,ATIVADOR DE CACHOS SALON LINE NUTRITIVO 1KG,61.9,4,EMBELEZE
31621,ATM MATERNA AUDACE B NATURAL ESCURO,262.5,0,DIVERSAS
28617,ATORVASTATINA 10MG C/30 ,13.0,4,ORIENTE FARMACEUTICA COM. IMP. E EXP. LTDA
5325,ATORVASTATINA 20MG C/30CP GERMED,15.0,4,GERMED
9198,ATORVASTATINA 20MG C/30CP LEGRAND,15.75,4,LEGRAND
4086,ATORVASTATINA 40MG C/30CP EMS,40.0,4,EMS
584,ATORVASTATINA 40MG C/30CP GERMED,29.35,4,GERMED
2559,ATORVASTATINA 40MG C/30CP NOVA QUIMICA,30.0,4,NOVA QUIMICA
30001,ATORVASTATINA CALC 20 MG C30 CPS,14.75,4,TEUTO
18454,ATORVASTATINA CALCICA 20MG C/30CP EMS,20.0,4,EMS
18262,ATORVASTATINA CALCICA 20MG C/30CP SANDOZ,13.75,4,SANDOZ
27207,ATORVASTATINA CALCICA 40 MG C/30 CPS,28.8,4,CIMED
32297,"ATRACE 37,5+325MG 30CPR",89.73,0,MOMENTA
25677,"ATRACE 37,5MG+325 MG C/10 CPS",38.39,4,MOMENTA
24676,"ATRACE 37,5MG+325MG C/20 CPS",66.94,4,MOMENTA
109,ATROPINA 1% COL 5ML,13.99,4,DIVERSAS
5907,ATROVENT N AREO 10ML,42.5,4,DIVERSAS
110,ATROVENT SOL 0.25 MG 20ML,31.7,4,BOEHINGER
1402,AURIS SEDINA GTS 10ML,35.09,4,OSORIO DE MORAIS
7559,AVAMYS SPRAY NASAL 120DOSES,75.2,4,DIVERSAS
29868,AVENE AGUA TERMAL 300ML,187.45,4,AVENE
20205,AVIDE 100MG C/9 CPS,56.27,4,SC DISTRIBUIDORA  LTDA
32418,AYM BISC AYMORE COOKIES CHOCOLATE 60G,3.5,0,AYMORE
29727,AYMORE BISC WAFER CHOC AMARGO 80G ESP,4.8,49,AYMORE
5696,AZELAN GEL 30G,93.73,4,INTENDIS
24970,AZITROMICINA  PO SUSP 200MG/5ML PHARLAB,30.0,4,PHARLAB
25467,AZITROMICINA 500MG C/ CPS,12.5,4,MEDQUIMICA
2204,AZITROMICINA 500MG C/3 MEDQUIMICA,9.0,4,DIVERSAS
18150,AZITROMICINA 500MG C/3CP GEOLAB,10.0,4,GEOLAB
18652,AZITROMICINA 500MG C/5 CP TEUTO,11.92,4,TEUTO
19152,AZITROMICINA 500MG C/5CP NEO QUIMICA,10.7,4,NEO QUIMICA
9675,AZITROMICINA 600MG SUSP ,30.9,4,NEO QUIMICA
25760,AZITROPHAR 200MG/5ML,29.5,4,PHARLAB
4087,AZITROPHAR 500MG C/3CP,14.5,4,PHARLAB
807,AZOPT SUSP OFT 5ML,111.22,4,DIVERSAS
23328,AZORGA FR C/6ML,134.5,4,NOVARTIS
3383,AZORGA SUSP OFTAL 5ML,112.08,4,ALCON
1818,AZUKON MR 30MG C/30CP,22.6,4,TORRENT
18937,AZUKON MR 30MG C/60CP,42.97,4,TORRENT
29423,AZULFIN 500MG C/60 CPS,139.85,4,APSEN
28140,BABADOR IMPERM SOFT PIMPOLHO ROSA/ONCA,15.5,49,DIVERSAS
5120,BABYMED POM 45G CIMED,20.0,4,CIMED
22043,BABYMED POMADA MENINO 45G CIMED,20.1,4,CIMED
24005,BABYRUB LT 12 GR,30.0,4,PROCTER E GAMBLE
31657,BACIA PEDICURE SANTA CLARA 9623 PRETO,16.7,0,SANTA CLARA
20706,BACINA 15G BELFAR,10.0,4,BELFAR
24309,BACINA PDA 10 GR,7.7,4,BELFAR
7488,BACLOFEN 10MG C/20CP TEUTO,10.0,4,TEUTO
15395,BACLOFEN 10MG C/20CP UNIAO QUIMICA,8.75,4,UNIAO QUIMICA
19288,BACLOFENO 10MG C/20 TEUTO,9.84,4,TEUTO
24176,BACTRIM 400MG+80MG C/20 CPS ,38.78,4,ROCHE
